road_event_feed_info_feed_update_date,road_event_feed_info_version,road_event_id,subidentifier,road_name,road_number,direction,beginning_cross_street,ending_cross_street,beginning_milepost,ending_milepost,beginning_accuracy,ending_accuracy,start_date,end_date,start_date_accuracy,end_date_accuracy,event_status,total_num_lanes,vehicle_impact,workers_present,reduced_speed_limit,restrictions,description,issuing_organization,creation_date,update_date,types_of_work,lanes,geometry_linestring,geometry_multipoint
04/02/2024 08:43:42 PM,2,ELP_2022-07-06_00036+2024-04-06,ELP,Joe Battle,,southbound,Montana,,,,Estimated,Estimated,04/06/2024 12:00:00 AM,04/06/2024 11:59:59 PM,Estimated,Estimated,,1,all-lanes-open,,,[],2022- 07/06 - On-Going Closure - Turnaround Lane Closed,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""unknown""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""unknown""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""open"", ""lane_type"": ""unknown""}]",,MULTIPOINT ((-106.268686 31.806206))
04/02/2024 08:43:42 PM,2,ELP_2022-07-06_00036+2024-04-07,ELP,Joe Battle,,southbound,Montana,,,,Estimated,Estimated,04/07/2024 12:00:00 AM,04/07/2024 11:59:59 PM,Estimated,Estimated,,1,all-lanes-open,,,[],2022- 07/06 - On-Going Closure - Turnaround Lane Closed,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""unknown""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""unknown""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""open"", ""lane_type"": ""unknown""}]",,MULTIPOINT ((-106.268686 31.806206))
04/02/2024 08:43:42 PM,2,ELP_2022-07-06_00036+2024-04-08,ELP,Joe Battle,,southbound,Montana,,,,Estimated,Estimated,04/08/2024 12:00:00 AM,04/08/2024 11:59:59 PM,Estimated,Estimated,,1,all-lanes-open,,,[],2022- 07/06 - On-Going Closure - Turnaround Lane Closed,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""unknown""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""unknown""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""open"", ""lane_type"": ""unknown""}]",,MULTIPOINT ((-106.268686 31.806206))
04/02/2024 08:43:42 PM,2,ELP_2022-07-06_00036+2024-04-09,ELP,Joe Battle,,southbound,Montana,,,,Estimated,Estimated,04/09/2024 12:00:00 AM,04/09/2024 11:59:59 PM,Estimated,Estimated,,1,all-lanes-open,,,[],2022- 07/06 - On-Going Closure - Turnaround Lane Closed,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""unknown""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""unknown""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""open"", ""lane_type"": ""unknown""}]",,MULTIPOINT ((-106.268686 31.806206))
04/02/2024 08:43:42 PM,2,ELP_2022-07-06_00036+2024-04-10,ELP,Joe Battle,,southbound,Montana,,,,Estimated,Estimated,04/10/2024 12:00:00 AM,04/10/2024 11:59:59 PM,Estimated,Estimated,,1,all-lanes-open,,,[],2022- 07/06 - On-Going Closure - Turnaround Lane Closed,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""unknown""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""unknown""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""open"", ""lane_type"": ""unknown""}]",,MULTIPOINT ((-106.268686 31.806206))
04/02/2024 08:43:42 PM,2,ELP_2022-07-06_00036+2024-04-11,ELP,Joe Battle,,southbound,Montana,,,,Estimated,Estimated,04/11/2024 12:00:00 AM,04/11/2024 11:59:59 PM,Estimated,Estimated,,1,all-lanes-open,,,[],2022- 07/06 - On-Going Closure - Turnaround Lane Closed,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""unknown""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""unknown""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""open"", ""lane_type"": ""unknown""}]",,MULTIPOINT ((-106.268686 31.806206))
04/02/2024 08:43:42 PM,2,ELP_2022-07-06_00036+2024-04-12,ELP,Joe Battle,,southbound,Montana,,,,Estimated,Estimated,04/12/2024 12:00:00 AM,04/12/2024 11:59:59 PM,Estimated,Estimated,,1,all-lanes-open,,,[],2022- 07/06 - On-Going Closure - Turnaround Lane Closed,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""unknown""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""unknown""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""open"", ""lane_type"": ""unknown""}]",,MULTIPOINT ((-106.268686 31.806206))
04/02/2024 08:43:42 PM,2,ELP_2022-07-06_00036+2024-04-13,ELP,Joe Battle,,southbound,Montana,,,,Estimated,Estimated,04/13/2024 12:00:00 AM,04/13/2024 11:59:59 PM,Estimated,Estimated,,1,all-lanes-open,,,[],2022- 07/06 - On-Going Closure - Turnaround Lane Closed,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""unknown""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""unknown""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""open"", ""lane_type"": ""unknown""}]",,MULTIPOINT ((-106.268686 31.806206))
04/02/2024 08:43:42 PM,2,ELP_2022-07-06_00036+2024-04-14,ELP,Joe Battle,,southbound,Montana,,,,Estimated,Estimated,04/14/2024 12:00:00 AM,04/14/2024 11:59:59 PM,Estimated,Estimated,,1,all-lanes-open,,,[],2022- 07/06 - On-Going Closure - Turnaround Lane Closed,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""unknown""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""unknown""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""open"", ""lane_type"": ""unknown""}]",,MULTIPOINT ((-106.268686 31.806206))
04/02/2024 08:43:42 PM,2,ELP_2022-07-06_00036+2024-04-15,ELP,Joe Battle,,southbound,Montana,,,,Estimated,Estimated,04/15/2024 12:00:00 AM,04/15/2024 11:59:59 PM,Estimated,Estimated,,1,all-lanes-open,,,[],2022- 07/06 - On-Going Closure - Turnaround Lane Closed,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""unknown""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""unknown""}, {""lane_edge_reference"": ""left"", ""lane_number"": 3, ""lane_status"": ""open"", ""lane_type"": ""unknown""}]",,MULTIPOINT ((-106.268686 31.806206))
04/02/2024 08:43:42 PM,2,ELP_2022-07-08_00026+2024-04-02,ELP,North Desert,,northbound,Trade Center,,,,Estimated,Estimated,04/02/2024 12:00:00 AM,04/02/2024 11:59:59 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],2022- 07/08 - On-Going Closure - Left Lane Closed ,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.582335 31.897611))
04/02/2024 08:43:42 PM,2,ELP_2022-07-08_00026+2024-04-03,ELP,North Desert,,northbound,Trade Center,,,,Estimated,Estimated,04/03/2024 12:00:00 AM,04/03/2024 11:59:59 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],2022- 07/08 - On-Going Closure - Left Lane Closed ,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.582335 31.897611))
04/02/2024 08:43:42 PM,2,ELP_2022-07-08_00026+2024-04-04,ELP,North Desert,,northbound,Trade Center,,,,Estimated,Estimated,04/04/2024 12:00:00 AM,04/04/2024 11:59:59 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],2022- 07/08 - On-Going Closure - Left Lane Closed ,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.582335 31.897611))
04/02/2024 08:43:42 PM,2,ELP_2022-07-08_00026+2024-04-05,ELP,North Desert,,northbound,Trade Center,,,,Estimated,Estimated,04/05/2024 12:00:00 AM,04/05/2024 11:59:59 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],2022- 07/08 - On-Going Closure - Left Lane Closed ,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.582335 31.897611))
04/02/2024 08:43:42 PM,2,ELP_2022-07-08_00026+2024-04-06,ELP,North Desert,,northbound,Trade Center,,,,Estimated,Estimated,04/06/2024 12:00:00 AM,04/06/2024 11:59:59 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],2022- 07/08 - On-Going Closure - Left Lane Closed ,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.582335 31.897611))
04/02/2024 08:43:42 PM,2,ELP_2022-07-08_00026+2024-04-07,ELP,North Desert,,northbound,Trade Center,,,,Estimated,Estimated,04/07/2024 12:00:00 AM,04/07/2024 11:59:59 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],2022- 07/08 - On-Going Closure - Left Lane Closed ,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.582335 31.897611))
04/02/2024 08:43:42 PM,2,ELP_2022-07-08_00026+2024-04-08,ELP,North Desert,,northbound,Trade Center,,,,Estimated,Estimated,04/08/2024 12:00:00 AM,04/08/2024 11:59:59 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],2022- 07/08 - On-Going Closure - Left Lane Closed ,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.582335 31.897611))
04/02/2024 08:43:42 PM,2,ELP_2022-07-08_00026+2024-04-09,ELP,North Desert,,northbound,Trade Center,,,,Estimated,Estimated,04/09/2024 12:00:00 AM,04/09/2024 11:59:59 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],2022- 07/08 - On-Going Closure - Left Lane Closed ,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.582335 31.897611))
04/02/2024 08:43:42 PM,2,ELP_2022-07-08_00026+2024-04-10,ELP,North Desert,,northbound,Trade Center,,,,Estimated,Estimated,04/10/2024 12:00:00 AM,04/10/2024 11:59:59 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],2022- 07/08 - On-Going Closure - Left Lane Closed ,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.582335 31.897611))
04/02/2024 08:43:42 PM,2,ELP_2022-07-08_00026+2024-04-11,ELP,North Desert,,northbound,Trade Center,,,,Estimated,Estimated,04/11/2024 12:00:00 AM,04/11/2024 11:59:59 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],2022- 07/08 - On-Going Closure - Left Lane Closed ,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.582335 31.897611))
04/02/2024 08:43:42 PM,2,ELP_2022-07-08_00026+2024-04-12,ELP,North Desert,,northbound,Trade Center,,,,Estimated,Estimated,04/12/2024 12:00:00 AM,04/12/2024 11:59:59 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],2022- 07/08 - On-Going Closure - Left Lane Closed ,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.582335 31.897611))
04/02/2024 08:43:42 PM,2,ELP_2022-07-08_00026+2024-04-13,ELP,North Desert,,northbound,Trade Center,,,,Estimated,Estimated,04/13/2024 12:00:00 AM,04/13/2024 11:59:59 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],2022- 07/08 - On-Going Closure - Left Lane Closed ,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.582335 31.897611))
04/02/2024 08:43:42 PM,2,ELP_2022-07-08_00026+2024-04-14,ELP,North Desert,,northbound,Trade Center,,,,Estimated,Estimated,04/14/2024 12:00:00 AM,04/14/2024 11:59:59 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],2022- 07/08 - On-Going Closure - Left Lane Closed ,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.582335 31.897611))
04/02/2024 08:43:42 PM,2,ELP_2022-07-08_00026+2024-04-15,ELP,North Desert,,northbound,Trade Center,,,,Estimated,Estimated,04/15/2024 12:00:00 AM,04/15/2024 11:59:59 PM,Estimated,Estimated,,2,some-lanes-closed,,,[],2022- 07/08 - On-Going Closure - Left Lane Closed ,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.582335 31.897611))
04/02/2024 08:43:42 PM,2,ELP_2022-12-05_00043+2024-04-02,ELP,North Desert,,northbound,Landfill,,,,Estimated,Estimated,04/02/2024 12:00:00 AM,04/02/2024 11:59:59 PM,Estimated,Estimated,,2,all-lanes-open,,,[],2022- 07/14 - On-Going Closure - Left Shoulder Closed,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.582531 31.942075))
04/02/2024 08:43:42 PM,2,ELP_2022-12-05_00043+2024-04-03,ELP,North Desert,,northbound,Landfill,,,,Estimated,Estimated,04/03/2024 12:00:00 AM,04/03/2024 11:59:59 PM,Estimated,Estimated,,2,all-lanes-open,,,[],2022- 07/14 - On-Going Closure - Left Shoulder Closed,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.582531 31.942075))
04/02/2024 08:43:42 PM,2,ELP_2022-12-05_00043+2024-04-04,ELP,North Desert,,northbound,Landfill,,,,Estimated,Estimated,04/04/2024 12:00:00 AM,04/04/2024 11:59:59 PM,Estimated,Estimated,,2,all-lanes-open,,,[],2022- 07/14 - On-Going Closure - Left Shoulder Closed,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.582531 31.942075))
04/02/2024 08:43:42 PM,2,ELP_2022-12-05_00043+2024-04-05,ELP,North Desert,,northbound,Landfill,,,,Estimated,Estimated,04/05/2024 12:00:00 AM,04/05/2024 11:59:59 PM,Estimated,Estimated,,2,all-lanes-open,,,[],2022- 07/14 - On-Going Closure - Left Shoulder Closed,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.582531 31.942075))
04/02/2024 08:43:42 PM,2,ELP_2024-03-23_00004+2024-04-15,ELP,IH-10,,eastbound,Vinton,,,,Estimated,Estimated,04/15/2024 12:00:00 AM,04/15/2024 11:59:59 PM,Estimated,Estimated,,2,all-lanes-closed,,,[],4/06 4AM- 4/08 6AM COMPLETE CLOSURE,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""closed"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""closed"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.582882 31.957737))
04/02/2024 08:43:42 PM,2,ELP_2022-12-05_00043+2024-04-06,ELP,North Desert,,northbound,Landfill,,,,Estimated,Estimated,04/06/2024 12:00:00 AM,04/06/2024 11:59:59 PM,Estimated,Estimated,,2,all-lanes-open,,,[],2022- 07/14 - On-Going Closure - Left Shoulder Closed,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.582531 31.942075))
04/02/2024 08:43:42 PM,2,ELP_2022-12-05_00043+2024-04-07,ELP,North Desert,,northbound,Landfill,,,,Estimated,Estimated,04/07/2024 12:00:00 AM,04/07/2024 11:59:59 PM,Estimated,Estimated,,2,all-lanes-open,,,[],2022- 07/14 - On-Going Closure - Left Shoulder Closed,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.582531 31.942075))
04/02/2024 08:43:42 PM,2,ELP_2022-12-05_00043+2024-04-08,ELP,North Desert,,northbound,Landfill,,,,Estimated,Estimated,04/08/2024 12:00:00 AM,04/08/2024 11:59:59 PM,Estimated,Estimated,,2,all-lanes-open,,,[],2022- 07/14 - On-Going Closure - Left Shoulder Closed,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.582531 31.942075))
04/02/2024 08:43:42 PM,2,ELP_2022-12-05_00043+2024-04-09,ELP,North Desert,,northbound,Landfill,,,,Estimated,Estimated,04/09/2024 12:00:00 AM,04/09/2024 11:59:59 PM,Estimated,Estimated,,2,all-lanes-open,,,[],2022- 07/14 - On-Going Closure - Left Shoulder Closed,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.582531 31.942075))
04/02/2024 08:43:42 PM,2,ELP_2022-12-05_00043+2024-04-10,ELP,North Desert,,northbound,Landfill,,,,Estimated,Estimated,04/10/2024 12:00:00 AM,04/10/2024 11:59:59 PM,Estimated,Estimated,,2,all-lanes-open,,,[],2022- 07/14 - On-Going Closure - Left Shoulder Closed,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.582531 31.942075))
04/02/2024 08:43:42 PM,2,ELP_2022-12-05_00043+2024-04-11,ELP,North Desert,,northbound,Landfill,,,,Estimated,Estimated,04/11/2024 12:00:00 AM,04/11/2024 11:59:59 PM,Estimated,Estimated,,2,all-lanes-open,,,[],2022- 07/14 - On-Going Closure - Left Shoulder Closed,TxDOT,,,[],"[{""lane_edge_reference"": ""left"", ""lane_number"": 1, ""lane_status"": ""open"", ""lane_type"": ""left-lane""}, {""lane_edge_reference"": ""left"", ""lane_number"": 2, ""lane_status"": ""open"", ""lane_type"": ""right-lane""}]",,MULTIPOINT ((-106.582531 31.942075))
